hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,49,2016,November,45,2,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,,,0,0,0,Canceled,2016-09-14
Resort Hotel,1,20,2016,November,45,2,2,5,1,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,0,Canceled,2016-10-13
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-09-01
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-09-01
Resort Hotel,1,13,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,13,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-09-01
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,13,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-09-01
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-09-01
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,292,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,13,2016,November,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,368.0,,0,0,0,Canceled,2016-10-21
Resort Hotel,1,44,2016,November,45,3,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-09-24
Resort Hotel,1,70,2016,November,45,3,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,3,Canceled,2016-09-24
Resort Hotel,1,192,2016,November,45,3,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,0,0,Canceled,2016-06-28
Resort Hotel,1,66,2016,November,45,3,2,8,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,2,Canceled,2016-09-01
Resort Hotel,1,0,2016,November,45,4,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,250.0,,0,0,0,Canceled,2016-11-04
Resort Hotel,1,57,2016,November,45,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,105.0,,0,0,0,Canceled,2016-10-05
Resort Hotel,1,64,2016,November,45,4,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-09-02
Resort Hotel,1,46,2016,November,45,4,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-10
Resort Hotel,1,22,2016,November,45,4,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,2,Canceled,2016-10-14
Resort Hotel,1,46,2016,November,45,4,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-10
Resort Hotel,1,26,2016,November,45,4,1,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,0,Canceled,2016-10-09
Resort Hotel,1,24,2016,November,45,4,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,241.0,,0,0,0,Canceled,2016-10-11
Resort Hotel,1,84,2016,November,45,5,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-10-19
Resort Hotel,1,201,2016,November,45,5,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-04-18
Resort Hotel,1,42,2016,November,45,5,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,2,Canceled,2016-10-11
Resort Hotel,1,46,2016,November,45,5,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,2,Canceled,2016-09-24
Resort Hotel,1,23,2016,November,45,5,1,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,,,0,0,0,Canceled,2016-11-04
Resort Hotel,1,33,2016,November,45,5,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,240.0,,0,0,1,Canceled,2016-10-13
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,99,2016,November,45,5,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,0,Canceled,2016-07-30
Resort Hotel,1,201,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,201,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,99,2016,November,45,5,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-08-28
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,201,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,99,2016,November,45,5,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,0,Canceled,2016-07-30
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,201,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,211,2016,November,45,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Canceled,2016-07-18
Resort Hotel,1,44,2016,November,45,5,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-09-23
Resort Hotel,1,75,2016,November,45,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-09-27
Resort Hotel,1,44,2016,November,45,5,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,0,Canceled,2016-09-22
Resort Hotel,1,47,2016,November,45,5,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,250.0,,0,0,0,Canceled,2016-09-20
Resort Hotel,1,13,2016,November,46,6,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,339.0,,0,0,0,Canceled,2016-10-27
Resort Hotel,1,13,2016,November,46,6,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,339.0,,0,0,0,Canceled,2016-10-27
Resort Hotel,1,36,2016,November,46,6,2,0,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,2,Canceled,2016-10-25
Resort Hotel,1,33,2016,November,46,6,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-16
Resort Hotel,1,67,2016,November,46,6,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-09-21
Resort Hotel,1,224,2016,November,46,6,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-06-06
Resort Hotel,1,98,2016,November,46,6,3,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-10-02
Resort Hotel,1,44,2016,November,46,6,2,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,2,Canceled,2016-09-24
Resort Hotel,1,0,2016,November,46,7,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,,,0,0,0,Canceled,2016-11-07
Resort Hotel,1,0,2016,November,46,7,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,,,0,0,0,Canceled,2016-11-07
Resort Hotel,1,28,2016,November,46,7,1,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,No-Show,2016-11-07
Resort Hotel,1,157,2016,November,46,7,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,2,Canceled,2016-10-27
Resort Hotel,1,25,2016,November,46,7,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,241.0,,0,0,1,Canceled,2016-10-14
Resort Hotel,1,21,2016,November,46,7,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,,,0,0,0,Canceled,2016-11-03
Resort Hotel,1,32,2016,November,46,7,1,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,15.0,,0,0,0,Canceled,2016-10-10
Resort Hotel,1,194,2016,November,46,7,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,26.0,,0,0,0,Canceled,2016-10-10
Resort Hotel,1,20,2016,November,46,8,0,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,250.0,,0,0,0,Canceled,2016-10-19
Resort Hotel,1,38,2016,November,46,8,0,3,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,0,Canceled,2016-10-01
Resort Hotel,1,38,2016,November,46,8,0,3,1,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,0,Canceled,2016-10-01
Resort Hotel,1,75,2016,November,46,8,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,2,Canceled,2016-10-29
Resort Hotel,1,43,2016,November,46,8,0,4,2,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,2,Canceled,2016-10-14
Resort Hotel,1,32,2016,November,46,8,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,241.0,,0,0,2,Canceled,2016-10-08
Resort Hotel,1,245,2016,November,46,8,2,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,2,Canceled,2016-10-26
Resort Hotel,1,93,2016,November,46,8,4,11,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,1,Canceled,2016-09-30
Resort Hotel,1,2,2016,November,46,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,291.0,,0,0,0,Canceled,2016-11-07
Resort Hotel,1,86,2016,November,46,9,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-15
Resort Hotel,1,105,2016,November,46,10,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,0,Canceled,2016-10-04
Resort Hotel,1,61,2016,November,46,10,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,242.0,,0,0,0,Canceled,2016-09-10
Resort Hotel,1,37,2016,November,46,10,0,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-25
Resort Hotel,1,37,2016,November,46,10,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-25
Resort Hotel,1,74,2016,November,46,10,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,0,1,Canceled,2016-10-16
Resort Hotel,1,135,2016,November,46,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-31
Resort Hotel,1,135,2016,November,46,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-31
Resort Hotel,1,150,2016,November,46,10,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,314.0,,0,0,0,Canceled,2016-07-22
Resort Hotel,1,135,2016,November,46,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-31
Resort Hotel,1,135,2016,November,46,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-31
Resort Hotel,1,37,2016,November,46,10,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-10-26
Resort Hotel,1,135,2016,November,46,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-31
Resort Hotel,1,135,2016,November,46,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-31
Resort Hotel,1,135,2016,November,46,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-08-31
Resort Hotel,1,19,2016,November,46,10,2,5,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,464.0,,0,0,0,No-Show,2016-11-10
Resort Hotel,1,33,2016,November,46,11,0,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,1,240.0,,0,0,1,Canceled,2016-11-04
Resort Hotel,1,33,2016,November,46,11,0,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-10-10
Resort Hotel,1,33,2016,November,46,11,0,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-10-09
Resort Hotel,1,53,2016,November,46,11,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,2,Canceled,2016-10-06
Resort Hotel,1,39,2016,November,46,11,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,1,Canceled,2016-10-17
Resort Hotel,1,31,2016,November,46,11,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,2,Canceled,2016-10-25
Resort Hotel,1,58,2016,November,46,11,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,0,1,Canceled,2016-10-13
Resort Hotel,1,100,2016,November,46,11,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,C,1,240.0,,0,0,3,Canceled,2016-10-19
Resort Hotel,1,85,2016,November,46,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,2,Canceled,2016-08-18
Resort Hotel,1,53,2016,November,46,11,2,3,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-09-22
Resort Hotel,1,53,2016,November,46,11,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,241.0,,0,0,1,Canceled,2016-10-11
Resort Hotel,1,122,2016,November,46,11,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,4,240.0,,0,0,3,Canceled,2016-10-28
Resort Hotel,1,59,2016,November,46,12,0,1,3,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,240.0,,0,0,0,Canceled,2016-09-21
Resort Hotel,1,32,2016,November,46,12,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,1,Canceled,2016-10-23
Resort Hotel,1,40,2016,November,46,12,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-25
Resort Hotel,1,217,2016,November,46,12,0,1,2,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-14
Resort Hotel,1,51,2016,November,46,12,0,1,2,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-10-14
Resort Hotel,1,44,2016,November,46,12,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,3,Canceled,2016-10-23
Resort Hotel,1,159,2016,November,46,12,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,314.0,,0,0,0,Canceled,2016-06-07
Resort Hotel,1,53,2016,November,46,12,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,241.0,,0,0,1,Canceled,2016-09-29
Resort Hotel,1,47,2016,November,46,12,2,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-09-27
Resort Hotel,1,53,2016,November,46,12,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,241.0,,0,0,1,Canceled,2016-09-29
Resort Hotel,1,30,2016,November,46,12,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,314.0,,0,0,0,Canceled,2016-10-13
Resort Hotel,1,211,2016,November,46,12,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-17
Resort Hotel,1,54,2016,November,46,12,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-09-19
Resort Hotel,1,81,2016,November,46,12,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,240.0,,0,0,1,Canceled,2016-09-30
Resort Hotel,1,139,2016,November,46,12,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,0,Canceled,2016-07-07
Resort Hotel,1,59,2016,November,46,12,9,21,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-20
Resort Hotel,1,59,2016,November,46,12,9,21,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-19
Resort Hotel,1,124,2016,November,47,14,1,0,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,241.0,,0,0,0,Canceled,2016-07-13
Resort Hotel,1,0,2016,November,47,14,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,No-Show,2016-11-14
Resort Hotel,1,1,2016,November,47,14,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-11-14
Resort Hotel,1,0,2016,November,47,14,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,0,1,Canceled,2016-11-14
Resort Hotel,1,21,2016,November,47,14,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,1,Canceled,2016-11-02
Resort Hotel,1,0,2016,November,47,14,1,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,,478.0,0,0,1,Canceled,2016-11-14
Resort Hotel,1,48,2016,November,47,14,3,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,3,Canceled,2016-09-27
Resort Hotel,1,136,2016,November,47,14,3,7,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-07-01
Resort Hotel,1,50,2016,November,47,15,0,4,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,250.0,,0,0,0,Canceled,2016-10-31
Resort Hotel,1,47,2016,November,47,16,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-10-01
Resort Hotel,1,73,2016,November,47,16,0,2,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,2,Canceled,2016-11-04
Resort Hotel,1,22,2016,November,47,16,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,242.0,,0,0,1,Canceled,2016-11-03
Resort Hotel,1,185,2016,November,47,17,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,3,Canceled,2016-08-30
Resort Hotel,1,42,2016,November,47,17,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,0,1,Canceled,2016-10-06
Resort Hotel,1,116,2016,November,47,17,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-07-28
Resort Hotel,1,100,2016,November,47,17,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,,,0,0,0,Canceled,2016-11-07
Resort Hotel,1,100,2016,November,47,17,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,,,0,0,0,Canceled,2016-11-07
Resort Hotel,1,80,2016,November,47,17,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-10-12
Resort Hotel,1,80,2016,November,47,17,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,242.0,,0,0,1,Canceled,2016-10-24
Resort Hotel,1,115,2016,November,47,17,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,,,0,0,0,Canceled,2016-11-07
Resort Hotel,1,94,2016,November,47,17,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,1,Canceled,2016-08-31
Resort Hotel,1,37,2016,November,47,17,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-10-21
Resort Hotel,1,52,2016,November,47,17,2,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-10-06
Resort Hotel,1,28,2016,November,47,17,2,5,1,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,0,Canceled,2016-10-20
Resort Hotel,1,8,2016,November,47,18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,240.0,,0,0,0,Canceled,2016-11-11
Resort Hotel,1,21,2016,November,47,18,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,0,1,Canceled,2016-11-07
Resort Hotel,1,45,2016,November,47,18,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,250.0,,0,0,1,Canceled,2016-11-08
Resort Hotel,1,46,2016,November,47,18,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,2,Canceled,2016-10-16
Resort Hotel,1,91,2016,November,47,18,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,0,1,Canceled,2016-11-05
Resort Hotel,1,65,2016,November,47,18,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,250.0,,0,0,0,Canceled,2016-09-16
Resort Hotel,1,84,2016,November,47,18,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,0,2,Canceled,2016-09-03
Resort Hotel,1,67,2016,November,47,18,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,411.0,,0,0,0,Canceled,2016-10-25
